seq_position,cpg_name,genomic_rank
11800,cg15457079,24433
11801,cg16443939,24437
11802,cg06837731,24438
11803,cg05917963,24439
11804,cg11187508,24440
11805,cg20925178,24441
11806,cg18641050,24442
11807,cg26610808,24443
11808,cg10365880,24445
11809,cg00954566,24446
11810,cg23508052,24447
11811,cg26109803,24451
11812,cg20831708,24454
11813,cg26705561,24457
11814,cg10098216,24458
11815,cg01430807,24459
11816,cg14817542,24460
11817,cg15416233,24464
11818,cg26508537,24466
11819,cg08177017,24467
11820,cg26991946,24469
11821,cg05322019,24470
11822,cg19578398,24471
11823,cg25580076,24472
11824,cg13449372,24473
11825,cg04880063,24479
11826,cg23190203,24480
11827,cg07638935,24485
11828,cg15302379,24489
11829,cg11498156,24495
11830,cg03285457,24506
11831,cg19669439,24510
11832,cg13962355,24511
11833,cg00206052,24513
11834,cg18834029,24514
11835,cg16584573,24517
11836,cg16248277,24518
11837,cg24166097,24521
11838,cg22482381,24523
11839,cg08242493,24524
11840,cg25123470,24526
11841,cg06286028,24527
11842,cg02840794,24528
11843,cg27579745,24529
11844,cg11849692,24531
11845,cg10477754,24532
11846,cg20778294,24533
11847,cg17043101,24535
11848,cg00431050,24537
11849,cg18390025,24538
11850,cg22882178,24540
11851,cg26831968,24542
11852,cg23738770,24543
11853,cg25095612,24544
11854,cg13548361,24546
11855,cg02040734,24553
11856,cg01275830,24556
11857,cg03417317,24557
11858,cg25117362,24558
11859,cg26477793,24560
11860,cg09888137,24561
11861,cg10488141,24562
11862,cg15109571,24563
11863,cg00793774,24567
11864,cg14603406,24568
11865,cg15212440,24572
11866,cg10872209,24573
11867,cg18151487,24574
11868,cg15227982,24576
11869,cg09405083,24582
11870,cg05959392,24586
11871,cg25729957,24587
11872,cg24252723,24588
11873,cg00035347,24591
11874,cg23642747,24595
11875,cg17877656,24601
11876,cg27217148,24602
11877,cg20684973,24603
11878,cg01360325,24604
11879,cg07086898,24605
11880,cg05717160,24606
11881,cg18273501,24609
11882,cg09155001,24611
11883,cg02324920,24614
11884,cg27360003,24615
11885,cg23333420,24621
11886,cg25294646,24622
11887,cg00276797,24623
11888,cg22391400,24624
11889,cg13448625,24626
11890,cg13553455,24627
11891,cg26358059,24628
11892,cg25250998,24630
11893,cg03640944,24635
11894,cg11943820,24636
11895,cg09551147,24639
11896,cg16787600,24641
11897,cg09352789,24656
11898,cg17093267,24657
11899,cg13017345,24662
11900,cg09770154,24663
11901,cg21872391,24665
11902,cg08308257,24666
11903,cg25524473,24672
11904,cg06470552,24677
11905,cg11944393,24678
11906,cg24371157,24685
11907,cg21022395,24687
11908,cg09830278,24688
11909,cg16886188,24689
11910,cg26926521,24690
11911,cg12137206,24694
11912,cg24965984,24695
11913,cg13342558,24696
11914,cg13849691,24697
11915,cg21242004,24702
11916,cg18304674,24704
11917,cg14665389,24711
11918,cg18833140,24721
11919,cg26656452,24722
11920,cg04712892,24723
11921,cg11204562,24725
11922,cg04281204,24726
11923,cg02946754,24727
11924,cg13420923,24728
11925,cg14826456,24729
11926,cg00568128,24732
11927,cg27547703,24733
11928,cg13084429,24734
11929,cg05064181,24748
11930,cg17017278,24752
11931,cg26528713,24753
11932,cg23764381,24754
11933,cg04335339,24755
11934,cg23898073,24765
11935,cg12087643,24767
11936,cg11812202,24770
11937,cg27600794,24771
11938,cg11310496,24773
11939,cg16272420,24774
11940,cg17349199,24776
11941,cg07621046,24778
11942,cg25229305,24788
11943,cg07637239,24789
11944,cg00498305,24792
11945,cg00512279,24795
11946,cg19358493,24801
11947,cg03522063,24802
11948,cg10222574,24806
11949,cg22082243,24809
11950,cg24257768,24810
11951,cg15748507,24813
11952,cg14916079,24818
11953,cg15752043,24819
11954,cg21289924,24820
11955,cg04126427,24821
11956,cg18755204,24822
11957,cg23274030,24823
11958,cg17198722,24824
11959,cg10367730,24825
11960,cg27315279,24826
11961,cg23303782,24827
11962,cg04041960,24842
11963,cg19653161,24843
11964,cg23182539,24845
11965,cg08102619,24846
11966,cg03690162,24847
11967,cg18870413,24848
11968,cg27613076,24852
11969,cg24618244,24853
11970,cg25377358,24855
11971,cg21201659,24856
11972,cg02312170,24859
11973,cg17028039,24862
11974,cg09772154,24863
11975,cg05610379,24864
11976,cg07011445,24865
11977,cg11676599,24877
11978,cg25920792,24880
11979,cg27015047,24884
11980,cg16351002,24886
11981,cg03283421,24887
11982,cg09479906,24889
11983,cg09419900,24890
11984,cg23613177,24891
11985,cg03860051,24892
11986,cg04058169,24899
11987,cg23724447,24900
11988,cg07036530,24903
11989,cg02757432,24907
11990,cg09619146,24908
11991,cg03630088,24910
11992,cg25475443,24914
11993,cg16933922,24916
11994,cg03853151,24917
11995,cg02163937,24933
11996,cg19219920,24934
11997,cg26147480,24935
11998,cg09245378,24936
11999,cg04233664,24937
12000,cg03820909,24942
12001,cg24079455,24943
12002,cg20688340,24944
12003,cg07504718,24945
12004,cg27445265,24946
12005,cg11453347,24947
12006,cg19346193,24948
12007,cg06507244,24950
12008,cg12869240,24951
12009,cg11668923,24957
12010,cg13488201,24961
12011,cg00623593,24964
12012,cg13434852,24965
12013,cg13929328,24986
12014,cg14859417,24993
12015,cg24678429,24994
12016,cg17929627,25002
12017,cg02330106,25011
12018,cg25946389,25012
12019,cg12434587,25013
12020,cg19706602,25014
12021,cg26201213,25016
12022,cg24580056,25017
12023,cg20537325,25018
12024,cg00904483,25022
12025,cg10333959,25023
12026,cg02381948,25024
12027,cg20778669,25025
12028,cg07453748,25026
12029,cg19680672,25028
12030,cg03271907,25029
12031,cg16698623,25030
12032,cg06139836,25039
12033,cg17976829,25045
12034,cg10175795,25048
12035,cg03943081,25051
12036,cg26381263,25053
12037,cg21750602,25054
12038,cg22473973,25057
12039,cg21762589,25058
12040,cg06985415,25064
12041,cg07295678,25066
12042,cg12109455,25069
12043,cg06782692,25074
12044,cg22045288,25079
12045,cg12390946,25080
12046,cg08441806,25092
12047,cg09260089,25096
12048,cg06585108,25112
12049,cg11148307,25113
12050,cg01757745,25114
12051,cg03354772,25115
12052,cg21607649,25119
12053,cg19626078,25128
12054,cg12955583,25129
12055,cg03755123,25133
12056,cg09053680,25134
12057,cg22165685,25136
12058,cg16786703,25142
12059,cg15856055,25146
12060,cg17770886,25147
12061,cg05658858,25148
12062,cg07908874,25149
12063,cg21965997,25152
12064,cg10742801,25154
12065,cg12251804,25155
12066,cg14607011,25156
12067,cg00436603,25159
12068,cg13315147,25160
12069,cg10335112,25163
12070,cg16225091,25164
12071,cg06463913,25165
12072,cg05086873,25166
12073,cg07503829,25167
12074,cg23530288,25168
12075,cg09205751,25170
12076,cg08961832,25171
12077,cg09237521,25176
12078,cg08843492,25177
12079,cg22963452,25178
12080,cg24194132,25195
12081,cg16004226,25196
12082,cg08314660,25197
12083,cg23260799,25204
12084,cg15796682,25214
12085,cg06417962,25215
12086,cg06921282,25217
12087,cg27158867,25218
12088,cg00216758,25220
12089,cg16000888,25221
12090,cg14896003,25222
12091,cg16541031,25226
12092,cg00645579,25227
12093,cg05782292,25231
12094,cg06825142,25233
12095,cg16614500,25237
12096,cg19515518,25238
12097,cg26488636,25241
12098,cg15498283,25242
12099,cg23660999,25243
12100,cg09553358,25244
12101,cg23587532,25245
12102,cg02973416,25246
12103,cg10970251,25247
12104,cg00185839,25249
12105,cg20225915,25250
12106,cg03066138,25251
12107,cg24427660,25253
12108,cg22016649,25255
12109,cg22009923,25259
12110,cg22404646,25260
12111,cg03116740,25261
12112,cg11173246,25262
12113,cg07132517,25263
12114,cg03818682,25283
12115,cg22407504,25284
12116,cg03609102,25285
12117,cg13547299,25295
12118,cg22424444,25296
12119,cg14021073,25297
12120,cg21567332,25300
12121,cg16723180,25301
12122,cg02271621,25306
12123,cg23121547,25307
12124,cg04984200,25313
12125,cg24331162,25318
12126,cg26473272,25320
12127,cg14672680,25322
12128,cg25623459,25323
12129,cg01909245,25325
12130,cg26158194,25327
12131,cg19642007,25336
12132,cg04011872,25341
12133,cg11492040,25350
12134,cg06197492,25351
12135,cg10602543,25352
12136,cg23977670,25353
12137,cg11716026,25354
12138,cg22172494,25355
12139,cg26808784,25356
12140,cg25852472,25357
12141,cg15269875,25358
12142,cg21167159,25359
12143,cg17769238,25361
12144,cg02657360,25362
12145,cg02807948,25365
12146,cg22956483,25366
12147,cg02166532,25367
12148,cg20339650,25368
12149,cg13756879,25369
12150,cg25163476,25370
12151,cg13791131,25371
12152,cg25574024,25372
12153,cg21237591,25373
12154,cg10501065,25375
12155,cg04112019,25376
12156,cg20792294,25377
12157,cg12322132,25378
12158,cg16817891,25379
12159,cg11005826,25380
12160,cg13993218,25381
12161,cg25336198,25382
12162,cg03366382,25383
12163,cg05912121,25384
12164,cg08573687,25385
12165,cg06263495,25393
12166,cg20392764,25398
12167,cg17627559,25401
12168,cg02312751,25405
12169,cg11474811,25408
12170,cg07882535,25409
12171,cg19779211,25412
12172,cg05418487,25414
12173,cg12578166,25415
12174,cg04719766,25418
12175,cg17229197,25419
12176,cg06719391,25421
12177,cg27491887,25423
12178,cg26750319,25428
12179,cg20751395,25429
12180,cg27119222,25434
12181,cg06233503,25442
12182,cg17820828,25443
12183,cg16778148,25444
12184,cg26879282,25445
12185,cg16609872,25446
12186,cg19923326,25447
12187,cg05656180,25455
12188,cg13081704,25456
12189,cg04457979,25457
12190,cg09998591,25460
12191,cg10503232,25461
12192,cg03143849,25463
12193,cg23146358,25466
12194,cg04548378,25467
12195,cg20919799,25468
12196,cg23548479,25469
12197,cg17738133,25470
12198,cg25215340,25471
12199,cg21019522,25482
12200,cg16873863,25483
12201,cg24139421,25485
12202,cg24528523,25486
12203,cg02719634,25487
12204,cg08999895,25489
12205,cg22858288,25490
12206,cg04726200,25491
12207,cg19497444,25492
12208,cg23698969,25493
12209,cg19240938,25494
12210,cg18655584,25495
12211,cg12510502,25496
12212,cg14415214,25497
12213,cg01505590,25498
12214,cg26799802,25499
12215,cg01263716,25500
12216,cg11961618,25501
12217,cg24890446,25503
12218,cg22479947,25508
12219,cg08508325,25509
12220,cg12514506,25511
12221,cg07873128,25512
12222,cg23617121,25513
12223,cg12970008,25520
12224,cg20345446,25521
12225,cg12297221,25525
12226,cg25662535,25526
12227,cg26158980,25528
12228,cg07484827,25529
12229,cg21245372,25531
12230,cg21091629,25532
12231,cg02940164,25533
12232,cg09938079,25535
12233,cg17732521,25536
12234,cg01246405,25537
12235,cg06349174,25538
12236,cg18678763,25544
12237,cg04680304,25545
12238,cg13976366,25546
12239,cg09983885,25547
12240,cg12493906,25552
12241,cg06233985,25557
12242,cg01598642,25559
12243,cg08970694,25560
12244,cg06353345,25561
12245,cg01369413,25563
12246,cg13162577,25577
12247,cg20916483,25578
12248,cg19070899,25579
12249,cg13346411,25580
12250,cg18959478,25581
12251,cg18392783,25582
12252,cg05628549,25583
12253,cg16245261,25584
12254,cg20420254,25586
12255,cg20770311,25587
12256,cg19327844,25590
12257,cg05079045,25591
12258,cg19219366,25592
12259,cg04345475,25594
12260,cg25219333,25595
12261,cg24975769,25597
12262,cg25368651,25598
12263,cg16824731,25608
12264,cg24731756,25609
12265,cg27560292,25611
12266,cg23845773,25612
12267,cg06905862,25613
12268,cg24126851,25615
12269,cg03780486,25617
12270,cg05393484,25618
12271,cg03898365,25619
12272,cg17074212,25620
12273,cg08558873,25622
12274,cg22867063,25623
12275,cg02347487,25624
12276,cg08185661,25632
12277,cg22243733,25635
12278,cg06714705,25637
12279,cg03826976,25644
12280,cg20311730,25649
12281,cg26198776,25650
12282,cg15480475,25652
12283,cg05492113,25654
12284,cg08383315,25657
12285,cg11102794,25659
12286,cg08788717,25662
12287,cg02171008,25666
12288,cg08690721,25673
12289,cg00186954,25674
12290,cg09674867,25675
12291,cg01643624,25677
12292,cg18920846,25678
12293,cg14205126,25679
12294,cg17647744,25680
12295,cg01081263,25683
12296,cg19237879,25684
12297,cg09659887,25685
12298,cg05463705,25687
12299,cg14037413,25688
12300,cg16120811,25690
12301,cg15044073,25693
12302,cg22172230,25694
12303,cg12228707,25699
12304,cg12320306,25700
12305,cg08035082,25702
12306,cg24921089,25704
12307,cg05367858,25710
12308,cg15563382,25711
12309,cg18343862,25712
12310,cg03908676,25713
12311,cg24541550,25718
12312,cg24365867,25719
12313,cg00901652,25724
12314,cg03961189,25725
12315,cg20319405,25727
12316,cg23948874,25728
12317,cg18692596,25729
12318,cg22529861,25731
12319,cg05181279,25734
12320,cg13216057,25737
12321,cg25787984,25740
12322,cg12422683,25742
12323,cg26320696,25747
12324,cg19662708,25751
12325,cg19447966,25752
12326,cg13250711,25758
12327,cg06499652,25759
12328,cg14026971,25762
12329,cg09191626,25765
12330,cg02994974,25766
12331,cg21288099,25770
12332,cg03922337,25771
12333,cg00704909,25772
12334,cg23984059,25773
12335,cg03439703,25776
12336,cg05532892,25777
12337,cg14400631,25778
12338,cg11980188,25781
12339,cg09188980,25782
12340,cg14348532,25783
12341,cg06295856,25784
12342,cg09068492,25785
12343,cg22183706,25786
12344,cg26833169,25787
12345,cg10467022,25789
12346,cg06938878,25791
12347,cg22336633,25804
12348,cg11201229,25805
12349,cg12611860,25806
12350,cg00324733,25808
12351,cg05185584,25810
12352,cg14724364,25811
12353,cg11981631,25812
12354,cg13185308,25813
12355,cg24322623,25815
12356,cg07271264,25818
12357,cg16519321,25819
12358,cg18555440,25820
12359,cg18568653,25826
12360,cg09691574,25830
12361,cg01000094,25833
12362,cg27250927,25835
12363,cg13777411,25836
12364,cg01316516,25838
12365,cg20429911,25839
12366,cg08418111,25841
12367,cg07915343,25842
12368,cg01360768,25843
12369,cg13383490,25844
12370,cg17233601,25849
12371,cg19216731,25854
12372,cg14704941,25855
12373,cg25685640,25856
12374,cg25018329,25857
12375,cg08550026,25865
12376,cg23614979,25866
12377,cg15576195,25884
12378,cg06675341,25885
12379,cg11784785,25891
12380,cg20632573,25892
12381,cg17371081,25895
12382,cg20113732,25897
12383,cg06185738,25902
12384,cg03794550,25904
12385,cg03822011,25905
12386,cg00908551,25906
12387,cg00146096,25907
12388,cg02300906,25908
12389,cg03547797,25909
12390,cg06493930,25910
12391,cg03087937,25912
12392,cg16215361,25913
12393,cg05953243,25914
12394,cg04622802,25915
12395,cg20910746,25916
12396,cg01705458,25918
12397,cg15486645,25921
12398,cg13360150,25922
12399,cg27351358,25928
12400,cg18740800,25929
12401,cg14927277,25930
12402,cg15183083,25932
12403,cg03506489,25938
12404,cg27420123,25940
12405,cg09906309,25942
12406,cg12743894,25943
12407,cg06790862,25947
12408,cg23577242,25948
12409,cg07278207,25952
12410,cg11385473,25953
12411,cg10583382,25954
12412,cg05840031,25963
12413,cg25242557,25964
12414,cg12311132,25979
12415,cg25094569,25985
12416,cg13301003,25986
12417,cg04096767,25987
12418,cg12006284,25988
12419,cg16501028,25989
12420,cg04456238,25990
12421,cg05222924,25991
12422,cg06516124,25992
12423,cg25782229,25993
12424,cg12781568,25994
12425,cg01693350,25995
12426,cg15446391,25996
12427,cg22533573,25999
12428,cg16463460,26000
12429,cg22511262,26001
12430,cg16092786,26002
12431,cg25563456,26003
12432,cg15107670,26004
12433,cg22975913,26005
12434,cg19718882,26006
12435,cg25577842,26007
12436,cg25505610,26008
12437,cg14609458,26010
12438,cg19005368,26011
12439,cg13575604,26014
12440,cg18495563,26015
12441,cg19236745,26016
12442,cg25409040,26017
12443,cg05501357,26019
12444,cg25600606,26020
12445,cg07599644,26026
12446,cg06601473,26027
12447,cg20656116,26032
12448,cg24453664,26033
12449,cg27345286,26037
12450,cg09358725,26041
12451,cg03445474,26043
12452,cg16218377,26044
12453,cg06513075,26045
12454,cg19072037,26046
12455,cg01888411,26053
12456,cg20728639,26054
12457,cg20234170,26056
12458,cg06908474,26057
12459,cg01473816,26058
12460,cg12728032,26059
12461,cg13084525,26061
12462,cg18414381,26062
12463,cg25948180,26066
12464,cg07253191,26067
12465,cg24088639,26068
12466,cg20869710,26069
12467,cg20143092,26074
12468,cg08530414,26075
12469,cg17640322,26076
12470,cg01879488,26077
12471,cg08606356,26078
12472,cg18652941,26079
12473,cg09017174,26085
12474,cg08258650,26086
12475,cg14642338,26088
12476,cg00795268,26092
12477,cg02186948,26093
12478,cg08871189,26094
12479,cg02692952,26103
12480,cg23957424,26104
12481,cg11494699,26106
12482,cg10364182,26108
12483,cg20731798,26111
12484,cg23324787,26112
12485,cg27310234,26113
12486,cg13808561,26121
12487,cg26478074,26129
12488,cg27068170,26130
12489,cg22637507,26132
12490,cg20240860,26135
12491,cg02620470,26137
12492,cg23058901,26138
12493,cg14753432,26139
12494,cg15522957,26140
12495,cg19358442,26142
12496,cg04549333,26143
12497,cg14144305,26144
12498,cg11260848,26145
12499,cg07696033,26146
12500,cg25363445,26147
12501,cg08993172,26148
12502,cg00418150,26149
12503,cg15817236,26153
12504,cg04988423,26154
12505,cg13807496,26157
12506,cg27318318,26161
12507,cg22854223,26164
12508,cg06791867,26174
12509,cg09390792,26175
12510,cg10313633,26179
12511,cg09699159,26185
12512,cg20227165,26186
12513,cg15461516,26192
12514,cg17092062,26200
12515,cg10516359,26201
12516,cg24691578,26203
12517,cg03491478,26207
12518,cg03568064,26208
12519,cg16280313,26209
12520,cg06622725,26210
12521,cg18362489,26215
12522,cg18765542,26219
12523,cg24407308,26220
12524,cg18925548,26225
12525,cg00078194,26226
12526,cg00195561,26227
12527,cg11178136,26233
12528,cg07022885,26234
12529,cg05433460,26237
12530,cg15384392,26238
12531,cg14585160,26239
12532,cg00371195,26241
12533,cg20199333,26242
12534,cg04114315,26245
12535,cg26198807,26249
12536,cg21892409,26250
12537,cg17891278,26252
12538,cg04444006,26253
12539,cg19486271,26254
12540,cg26408937,26255
12541,cg05038053,26256
12542,cg00554250,26264
12543,cg26365553,26267
12544,cg21370143,26269
12545,cg06147863,26276
12546,cg10264187,26278
12547,cg23159857,26279
12548,cg08722104,26280
12549,cg09163021,26282
12550,cg24576270,26285
12551,cg25059436,26286
12552,cg21681756,26287
12553,cg19345165,26288
12554,cg25689955,26289
12555,cg11341028,26290
12556,cg18561362,26292
12557,cg05585544,26293
12558,cg17839278,26296
12559,cg21939221,26297
12560,cg02772367,26299
12561,cg00394658,26302
12562,cg06780358,26303
12563,cg06980460,26309
12564,cg25890048,26310
12565,cg26637069,26319
12566,cg25072179,26320
12567,cg24855780,26321
12568,cg22636253,26327
12569,cg01511567,26328
12570,cg26128441,26329
12571,cg24329717,26330
12572,cg24459209,26332
12573,cg15357945,26336
12574,cg23547429,26340
12575,cg19881895,26341
12576,cg24983959,26343
12577,cg07764959,26348
12578,cg26624118,26349
12579,cg23185657,26350
12580,cg02292024,26351
12581,cg05677402,26353
12582,cg23491309,26354
12583,cg09061733,26356
12584,cg12783776,26358
12585,cg13473383,26364
12586,cg27497687,26366
12587,cg01959848,26367
12588,cg20654468,26373
12589,cg23641267,26374
12590,cg26229648,26378
12591,cg21833459,26380
